pc,delta_in,type,delta_out
139797167798907,-111716,1,26520
139797167798907,26520,1,40946
139797167792410,40946,1,-83762
139797167789815,-83762,1,6948
139797167789910,6948,1,47652
139797167798907,47652,1,24954
139797167792410,24954,1,335
139797167792410,335,1,13757
139797167798859,13757,1,-54670
139797167798907,-54670,1,41865
139797167792410,41865,1,-74529
139797167789910,-74529,1,121820
139797167798800,121820,1,-64748
139797167798907,-64748,1,17830
139797167792410,17830,1,-79790
139797167789815,-79790,1,8948
139797167789910,8948,1,21140
139797167798907,21140,1,50017
139797167792410,50017,1,-76473
139797167789910,-76473,1,50696
139797167798907,50696,1,25860
139797167792410,25860,1,-65724
139797167798907,-65724,1,66232
139797167792410,66232,1,-86396
139797167788871,-86396,1,86754
139797167792410,86754,1,20614566
139797167793104,20614566,0,133
139797167793237,133,0,-20660121
139797167798907,-20660121,1,45509
139797167792410,45509,1,45695
139797167799528,45695,1,3974720
139797167799539,3974720,2,-4007790
139797167798859,-4007790,1,-37686
139797167798907,-37686,1,-60036
139797167788871,-60036,1,11932
139797167789910,11932,1,9248
139797167798907,9248,1,-46434532
139797167789815,-46434532,1,46418804
139797167789910,46418804,1,42632
139797167798907,42632,1,37211
139797167792410,37211,1,-82551
139797167789815,-82551,1,7188
139797167789910,7188,1,21928
139797167798907,21928,1,54006
139797167792410,54006,1,-78634
139797167789910,-78634,1,55108
139797167798907,55108,1,23826
139797167792410,23826,1,-73854
139797167789910,-73854,1,118616
139797167798800,118616,1,-65708
139797167798907,-65708,1,21352
139797167792410,21352,1,124
139797167792473,124,1,-40220
139797167798907,-40220,1,41569
139797167792410,41569,1,-78377
139797167789910,-78377,1,85348
139797167798859,85348,1,-67452
139797167798907,-67452,1,61728
139797167792410,61728,1,-90124
139797167788871,-90124,1,2092
139797167789815,2092,1,5256
139797167789910,5256,1,124532
139797167798800,124532,1,-61820
139797167798907,-61820,1,6027
139797167792410,6027,1,-27315
139797167798907,-27315,1,42092
139797167792410,42092,1,6724
139797167798859,6724,1,-48312
139797167798907,-48312,1,41907
139797167792410,41907,1,-63915
139797167798907,-63915,1,64103
139797167792410,64103,1,-84211
139797167789910,-84211,1,44948
139797167798907,44948,1,40108
139797167792410,40108,1,-25924
139797167798907,-25924,1,26298
139797167792410,26298,1,39418
139797167799528,39418,1,-78916
139797167798907,-78916,1,24054
139797167792410,24054,1,-65682
139797167789910,-65682,1,86302
139797167798859,86302,1,-46354
139797167798907,-46354,1,42277
139797167792410,42277,1,-89945
139797167789815,-89945,1,7432
139797167789910,7432,1,3396
139797167798907,3396,1,62988
139797167792410,62988,1,20577700
139797167789910,20577700,1,1200
139797167866790,1200,1,-20609896
139797167798907,-20609896,1,47479
139797167792410,47479,1,-46087
139797167798907,-46087,1,31038
139797167792410,31038,1,53150
139797167798800,53150,1,20578560
139797167803400,20578560,0,88
139797167803488,88,0,32
139797167803520,32,0,696
139797167804216,696,0,8
139797167804224,8,0,-20677156
139797167798907,-20677156,1,4078028
139797167799539,4078028,2,-4016980
139797167798859,-4016980,1,-72160
139797167798907,-72160,1,65198
139797167792410,65198,1,-86770
139797167789815,-86770,1,4804
139797167789910,4804,1,20700068
139797167799256,20700068,0,1712
139797167800968,1712,0,64
139797167801032,64,0,-20576072
139797167801032,-20576072,1,3974520
139797167801016,3974520,1,-3974376
139797167801032,-3974376,1,120
139797167801032,120,1,120
139797167801032,120,1,144
139797167801032,144,1,120
139797167801032,120,1,120
139797167801032,120,1,144
139797167801032,144,1,120
139797167801032,120,1,515416
139797147741408,515416,0,32
139797147741440,32,0,3458176
139797167799238,3458176,2,-3462096
139797147737520,-3462096,0,16
139797147737536,16,0,3462072
139797167799238,3462072,2,-3457464
139797147742144,-3457464,0,69
139797147742213,69,0,-6149
139797147736064,-6149,0,1536
139797147737600,1536,0,216032
139797147953632,216032,0,32
139797147953664,32,0,921550
139797147953706,921550,1,-921486
139797147953728,-921486,0,609200
139797148562928,609200,0,16
139797148562944,16,0,64
139797148563008,64,0,318965
139797167792410,318965,1,923262119383
139797167789951,923262119383,1,-923262438284
139797148563072,-923262438284,0,-814672
139797147748400,-814672,0,16
139797147748416,16,0,117824
139797147866240,117824,0,-124464
139797147741776,-124464,0,48
139797147741824,48,0,-512
139797147741312,-512,0,-3856
139797147737456,-3856,0,-1280
139797147736176,-1280,0,16
139797147736192,16,0,5424
139797147741616,5424,0,16
139797147741632,16,0,64
139797147741696,64,0,119648
139797147861344,119648,0,32
139797147861376,32,0,-124016
139797147737360,-124016,0,-1072
139797147736288,-1072,0,6005
139797147742293,6005,0,251
139797147742544,251,0,48
139797147742592,48,0,128432
139797147871024,128432,0,16
139797147871040,16,0,-4624
139797147866416,-4624,0,16
139797147866432,16,0,-129120
139797147737312,-129120,0,43600
139797147780912,43600,0,16
139797147780928,16,0,-38555
139797147742373,-38555,0,-1109
139797147741264,-1109,0,123600
139797147864864,123600,0,32
139797147864896,32,0,-126592
139797147738304,-126592,0,3792
139797147742096,3792,0,-48
139797147742048,-48,0,6432
139797147748480,6432,0,-6080
139797147742400,-6080,0,211456
139797147953856,211456,0,64
139797147953920,64,0,923263047388
139797167789951,923263047388,1,210
139797167866790,210,1,-923263047534
139797147953984,-923263047534,0,19845312
139797167799296,19845312,0,64
139797167799360,64,0,-35072
139797167764288,-35072,0,63104
139797167827392,63104,0,64
139797167827456,64,0,-23350
139797167804106,-23350,0,-64913274
139797167801158,-64913274,2,-2203464
139797167801167,-2203464,1,2203576
139797167801158,2203576,2,-2203456
139797167801167,-2203456,1,2203600
139797167801158,2203600,2,-2203472
139797167801144,-2203472,1,2203584
139797167801158,2203584,2,-2203448
139797167801167,-2203448,1,120
139797167801167,120,1,128
139797167801144,128,1,2203328
139797167801158,2203328,2,-2203192
139797167801167,-2203192,1,120
139797167801167,120,1,128
139797167801144,128,1,2203072
139797167801158,2203072,2,-2202936
139797167801167,-2202936,1,120
139797167801167,120,1,128
139797167801144,128,1,2202816
139797167801158,2202816,2,-2202680
139797167801167,-2202680,1,120
139797167801167,120,1,2202688
139797167801158,2202688,2,-2202560
139797167801144,-2202560,1,136
139797167801167,136,1,2202552
139797167801158,2202552,2,-2202432
139797167801167,-2202432,1,2202560
139797167801158,2202560,2,-2202432
139797167801144,-2202432,1,136
139797167801167,136,1,2202424
139797167801158,2202424,2,-2202304
139797167801167,-2202304,1,2202432
139797167801158,2202432,2,-2202304
139797167801144,-2202304,1,2202432
139797167801158,2202432,2,-2202296
139797167801167,-2202296,1,120
139797167801167,120,1,128
139797167801144,128,1,2202176
139797167801158,2202176,2,-2202040
139797167801167,-2202040,1,120
139797167801167,120,1,128
139797167801144,128,1,2201920
139797167801158,2201920,2,-2201784
139797167801167,-2201784,1,120
139797167801167,120,1,128
139797167801144,128,1,2201664
139797167801158,2201664,2,-2201528
139797167801167,-2201528,1,120
139797167801167,120,1,128
139797167801144,128,1,2201408
139797167801158,2201408,2,-2201272
139797167801167,-2201272,1,120
139797167801167,120,1,2201288
139797167801158,2201288,2,-2201160
139797167801144,-2201160,1,136
139797167801167,136,1,2201144
139797167801158,2201144,2,-2201024
139797167801167,-2201024,1,128
139797167801144,128,1,2201024
139797167801158,2201024,2,-2200888
139797167801167,-2200888,1,120
139797167801167,120,1,2200904
139797167801158,2200904,2,-2200776
139797167801144,-2200776,1,136
139797167801167,136,1,2200760
139797167801158,2200760,2,-2200640
139797167801167,-2200640,1,128
139797167801144,128,1,2200640
139797167801158,2200640,2,-2200504
139797167801167,-2200504,1,120
139797167801167,120,1,2200520
139797167801158,2200520,2,-2200392
139797167801144,-2200392,1,2201736
139797167801158,2201736,2,-2201600
139797167801167,-2201600,1,120
139797167801167,120,1,2201672
139797167801158,2201672,2,-2201544
139797167801144,-2201544,1,2201680
139797167801158,2201680,2,-2201544
139797167801167,-2201544,1,2201672
139797167801158,2201672,2,-2214836
139797167798907,-2214836,1,2214324
139797167799539,2214324,2,-2201040
139797167798800,-2201040,1,-7184
139797167798859,-7184,1,-5284
139797167798907,-5284,1,4155
139797167792410,4155,1,46474221
139797167789951,46474221,1,20711372
139797167871296,20711372,0,64
139797167871360,64,0,-20679580
139797167790084,-20679580,1,-46510064
139797167798907,-46510064,1,5200
139797167798859,5200,1,-4360
139797167798907,-4360,1,96
139797167798907,96,1,2950
139797167792410,2950,1,46411486
139797167789815,46411486,1,56620
139797167789951,56620,1,21684
139797167866790,21684,1,-46490111
139797167792410,-46490111,1,46410047
139797167789815,46410047,1,5964
139797167789910,5964,1,27288
139797167789951,27288,1,20738812
139797167867392,20738812,0,-20696208
139797167867400,-20696208,1,20696272
139797167867456,20696272,0,64
139797167867520,64,0,-20678352
139797167790084,-20678352,1,20611472
139797167800640,20611472,0,144
139797167800784,144,0,-20059712
139797147741072,-20059712,0,20059791
139797167800863,20059791,0,-575
139797167800288,-575,0,32
139797167800320,32,0,-16588648
139797167876263,-16588648,1,-50517512
139797167798800,-50517512,1,-13572
139797167798907,-13572,1,4537
139797167792410,4537,1,46407915
139797167788871,46407915,1,6432
139797167789910,6432,1,18188
139797167789951,18188,1,-46432215
139797167792410,-46432215,1,46417319
139797167789910,46417319,1,34648
139797167789951,34648,1,38291
139797167866790,38291,1,-44281303
139797167799539,-44281303,2,-2208966
139797167792410,-2208966,1,46451690
139797167789951,46451690,1,30604
139797167868996,30604,1,20701328
139797167869056,20701328,0,64
139797167869120,64,0,-67174840
139797167798800,-67174840,1,46434684
139797167789951,46434684,1,51820
139797167869320,51820,1,-60700
139797167789951,-60700,1,54796
139797167871236,54796,1,-65548
139797167789951,-65548,1,20758700
139797167868032,20758700,0,-20698912
139797167868040,-20698912,1,20698976
139797167868096,20698976,0,64
139797167868160,64,0,-20716084
139797167789951,-20716084,1,-57116
139797167789815,-57116,1,5488
139797167789910,5488,1,23068
139797167789951,23068,1,59780
139797167869640,59780,1,20686400
139797167869696,20686400,0,64
139797167869760,64,0,-67175360
139797167798800,-67175360,1,-13548
139797167798907,-13548,1,46423504
139797167789910,46423504,1,42704
139797167789951,42704,1,-46744
139797167789910,-46744,1,22504
139797167789951,22504,1,62919
139797167866790,62919,1,2949
139797167790084,2949,1,-64428
139797167789951,-64428,1,51628
139797167870596,51628,1,-16492
139797167789951,-16492,1,12386
139797167866790,12386,1,-66102
139797167789910,-66102,1,49252
139797167789951,49252,1,29260
139797167867720,29260,1,7172
139797167790084,7172,1,-46510392
139797167798907,-46510392,1,46425716
139797167789910,46425716,1,54268
139797167789951,54268,1,20709316
139797167870272,20709316,0,-67175744
139797167799528,-67175744,1,46400244
139797167789815,46400244,1,5240
139797167789910,5240,1,20888
139797167789951,20888,1,67628
139797167790084,67628,1,-85980
139797167789910,-85980,1,33544
139797167789951,33544,1,3456
139797167789951,3456,1,20729124
139797167868672,20729124,0,-20690512
139797167868676,-20690512,1,20690576
139797167868736,20690576,0,64
139797167868800,64,0,-64974272
139797167799539,-64974272,2,44208892
139797167789910,44208892,1,37904
139797167789951,37904,1,24919
139797167866790,24919,1,-46485151
139797167798907,-46485151,1,46457952
139797167789951,46457952,1,42289
139797167866790,42289,1,-46486669
139797167798800,-46486669,1,46465740
139797167789951,46465740,1,-33960
139797167789951,-33960,1,2664
139797167789951,2664,1,34971
139797167866790,34971,1,-64471
139797167789910,-64471,1,18844
139797167789951,18844,1,67705
139797167866790,67705,1,-82561
139797167789910,-82561,1,38856
139797167789951,38856,1,44220
139797167870600,44220,1,-46491888
139797167798800,-46491888,1,-13548
139797167798907,-13548,1,46414260
139797167789815,46414260,1,6208
139797167789910,6208,1,29324
139797167789951,29324,1,58344
139797167790084,58344,1,-84524
139797167789910,-84524,1,45068
139797167789951,45068,1,41030
139797167790084,41030,1,-73502
139797167789951,-73502,1,51260
139797167868996,51260,1,-6668
139797167789951,-6668,1,14830
139797167866790,14830,1,-82910
139797167789815,-82910,1,4324
139797167789910,4324,1,12228
139797167789951,12228,1,77154
139797167790084,77154,1,-46506306
139797167798907,-46506306,1,46423132
139797167789910,46423132,1,43244
139797167789951,43244,1,-46452820
139797167799528,-46452820,1,46451164
139797167789951,46451164,1,22023
139797167866790,22023,1,-71331
139797167789815,-71331,1,7916
139797167789910,7916,1,44272
139797167789951,44272,1,30118
139797167866790,30118,1,11792
139797167790084,11792,1,-96678
139797167789815,-96678,1,4540
139797167789910,4540,1,14444
139797167789951,14444,1,61804
139797167869103,61804,1,12908
139797167790084,12908,1,-44293228
139797167799539,-44293228,2,44278064
139797167870596,44278064,1,-46491244
139797167798907,-46491244,1,46488220
139797167867400,46488220,1,-46474648
139797167798800,-46474648,1,46433656
139797167789959,46433656,1,36432
139797167866790,36432,1,-35908
139797167789951,-35908,1,-27400
139797167789910,-27400,1,29968
139797167789951,29968,1,11040
139797167789951,11040,1,34343
139797167866790,34343,1,-45623
139797167789951,-45623,1,37483
139797167866790,37483,1,-46473871
139797167798800,-46473871,1,46471322
139797167866790,46471322,1,-71330
139797167789815,-71330,1,5720
139797167789910,5720,1,25228
139797167789951,25228,1,10944
139797167789951,10944,1,40820
139797167869000,40820,1,-54428
139797167789951,-54428,1,62572
139797167869320,62572,1,-68020
139797167789951,-68020,1,67435
139797167866790,67435,1,-46490135
139797167799528,-46490135,1,46400516
139797167789815,46400516,1,39488
139797167789951,39488,1,20734652
139797167869952,20734652,0,-20699360
139797167869960,-20699360,1,842
139797167866790,842,1,-46489574
139797167798907,-46489574,1,46456344
139797167789951,46456344,1,26630
139797167866790,26630,1,-44270050
139797167799539,-44270050,2,44290032
139797167866924,44290032,1,-46489384
139797167798800,-46489384,1,46415172
139797167789951,46415172,1,26304
139797167789951,26304,1,-46454904
139797167798907,-46454904,1,46421680
139797167789910,46421680,1,39228
139797167789959,39228,1,-22540
139797167789951,-22540,1,-46424820
139797167798800,-46424820,1,46486640
139797167871240,46486640,1,-170
139797167866790,-170,1,-46499898
139797167798907,-46499898,1,46416304
139797167789910,46416304,1,12968
139797167789951,12968,1,73281
139797167866790,73281,1,-65313
139797167789951,-65313,1,63248
139797167866790,63248,1,-46486932
139797167799528,-46486932,1,46403000
139797167789910,46403000,1,14228
139797167789951,14228,1,-46430664
139797167798907,-46430664,1,46419356
139797167789910,46419356,1,28828
139797167789951,28828,1,-44235516
139797167799539,-44235516,2,44262084
139797167789951,44262084,1,10181
139797167866790,10181,1,-46471361
139797167798800,-46471361,1,46465836
139797167789951,46465836,1,3676
139797167870276,3676,1,20705008
139797167870336,20705008,0,64
139797167870400,64,0,-20734572
139797167789951,-20734572,1,20735788
139797167871616,20735788,0,64
139797167871680,64,0,-20722412
139797167789951,-20722412,1,33048
139797167866790,33048,1,-46499928
139797167798907,-46499928,1,46470696
139797167789951,46470696,1,19764
139797167866924,19764,1,-49500
139797167789951,-49500,1,-46427412
139797167798800,-46427412,1,46484448
139797167868996,46484448,1,-41988
139797167789951,-41988,1,48574
139797167866790,48574,1,-49270
139797167789951,-49270,1,35448
139797167866790,35448,1,-79412
139797167789815,-79412,1,13868
